MM
LL
LL
LL
LL
LM
LL
MM
LL
LL
LL
LL
LL
LL
LL
MM
LL
LL
HH
HH
LM
LL
HL
LL
LM
LL
LM
MM
LM
LL
LL
LL
LL
MM
LM
LL
LL
LL
LL
ML
LL
LL
LL
MM
LL
LL
LL
HH
MM
LL
LL
LL
LM
HH
LL
LM
LL
LL
LM
ML
LL
LL
MM
LM
LL
LL
LL
LM
LL
LL
LL
LL
LL
LL
HL
LH
LL
HH
LL
LL
HM
LH
LL
LL
MM
ML
MM
MM
LL
LL
LL
HH
LL
HH
LH
LL
LL
MM
LL
HH
MM
LL
LL
LL
MM
LL
LL
LL
LL
LL
MM
LL
MH
ML
LL
LL
LL
LL
LL
LL
LL
LL
LL
MM
LL
LL
LL
LL
LL
LL
MM
MM
LL
LL
ML
MM
LL
LL
LL
LL
LM
LH
LL
LL
LL
LL
LL
HM
LL
LL
LL
LL
LL
LL
LL
LL
LL
LL
LL
LL
LL
MM
HL
MM
LL
LL
LL
LL
LM
LL
LL
LM
LL
LL
LL
LL
ML
HL
LH
LH
LL
LL
LL
LL
HH
LL
LL
LL
LL
LM
LL
HL
LL
LL
LL
LL
LL
LL
LL
LL
LL
LL
MM
LL
LL
LL
LL
LL
LL
ML
LL
LL
HH
MM
LL
LL
LL
LL
LL
MM
LL
LL
LL
MM
LM
MM
LL
LH
ML
LL
ML
LL
LH
LL
LL
LL
LL
LH
LM
LL
LL
LM
LL
LL
MM
LL
LL
LL
LL
LL
LM
LL
MM
HL
LL
HL
LL
LL
LL
LL
MM
LH
LL
LM
LL
LL
LL
HH
LL
LL
LL
HH
LL
LL
LL
HM
LH
LM
MM
HH
LL
LL
LL
LL
LL
LL
LM
LL
MM
LL
MM
LH
LM
LL
LL
MM
LL
LL
HH
LL
LL
LL
LL
ML
LL
LL
LL
LL
LL
LH
HL
LL
LL
LL
MH
LL
HH
LM
HL
LL
LH
LM
LL
LM
LM
LL
LL
LM
LL
LL
LL
LL
LL
LL
LL
LL
LL
LM
LL
LL
LL
LL
MM
LL
LL
MM
LL
LL
LH
LL
LL
LL
LL
LL
LM
MM
LL
LL
MM
LM
LL
LL
LL
LL
LL
LL
LL
HL
LH
LH
LL
LL
MM
HL
LL
HL
LL
LL
LL
LL
LL
LL
HH
LM
HH
LL
LL
MM
LL
LM
MM
LL
LM
LH
LL
HH
ML
MM
LM
LL
MM
LL
LL
LM
LL
LL
LM
LL
LL
LL
LL
LL
LL
LL
LL
ML
LH
LL
LL
LL
LL
LL
LL
LL
LL
LL
LL
LL
LL
LL
LL
LL
LL
LL
MM
LL
LL
LM
MM
LL
LL
MM
HM
LL
ML
LL
LL
LM
LL
LL
LL
ML
LL
LL
LL
LL
HH
LL
LL
LL
LL
LL
LH
LL
LL
LM
LL
LL
MM
LL
LM
LL
LL
LL
HH
LL
LL
LL
LL
LL
LL
LL
LL
LL
MM
LL
LL
LL
MM
LL
LL
LL
ML
LL
MM
LL
HH
LL
LL
ML
HH
HH
LL
LL
LL
MM
ML
LL
LH
LL
LH
LL
LL
ML
LL
LL
LH
LL
LL
LM
LL
LH
LL
MM
ML
LL
LL
LL
LL
LL
LL
LL
MM
LL
LL
LL
LL
LL
LL
LL
LL
LL
LL
LL
LL
LL
LL
HM
LL
LL
LL
MM
LL
LL
LL
LL
LM
LL
MM
LL
LL
MM
MH
HL
LL
LL
LL
LL
LL
LL
LL
LL
MM
LL
LL
LL
LL
LL
LL
MM
LL
HL
MM
LM
LL
LL
LL
LL
LL
LL
LL
LH
LL
LL
LL
LL
LL
LL
LL
LL
HH
LL
LL
LL
LL
LL
LL
LH
LL
ML
LL
LL
LL
LH
LL
HH
LL
LL
LL
LL
LM
LL
LL
LL
LL
LL
LL
LL
HL
LL
LL
LM
LL
LL
HH
LH
LL
LL
LL
LL
LL
LL
LL
HL
LL
LL
LL
MM
LL
LL
LL
MM
HH
LL
LL
MM
LL
LL
LL
LM
LL
LM
LL
LL
LL
LL
LL
LL
LL
ML
LL
LL
LL
LL
LL
LL
LL
HL
LL
LL
LL
LL
LH
LL
LM
LH
LL
LL
MM
LL
LL
LH
LL
LL
LL
LL
LL
LL
LL
LL
LL
LM
LL
HM
ML
MM
LL
LH
LH
LL
LL
LL
HL
LL
LL
LL
LL
LL
LL
HH
LL
LL
ML
MM
LL
LL
LL
LM
LL
LL
LL
LM
HL
LL
LL
LL
LM
ML
LM
LL
LL
LL
LL
LL
LL
LL
LL
LL
LL
LL
LM
LL
HL
LL
LM
LL
LL
LM
